video_id,video_title,video_description,published_at,category_id,channel_id,channel_title
8Y9tsUYfK0I,"BRASILEIRÃO PODE TER REBAIXAMENTO DE ATLÉTICO-MG, FLUMINENSE OU ATHLETICO-PR! VEJA CHANCES E CENÁRIO","Atlético-MG, Athletico-PR e Fluminense correm grande risco de rebaixamento na última rodada e o Red Bull Bragantino também ...",2024-12-06T12:17:46Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
zX5W_Kricd0,MAURO CEZAR LEMBRA QUE PALMEIRAS X FLAMENGO TEVE TORCIDA ÚNICA EM 2019: ESTÃO CASTIGANDO O CRUZEIRO,"No Posse de Bola, Mauro Cezar detona decisão da CBF por portões fechados para Cruzeiro x Palmeiras e critica nota do ...",2024-12-02T13:18:11Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
6_SuRc92RWU,🦊DETONOU A CBF! VEJA O QUE RIZEK E COMENTARISTAS FALARAM SOBRE A CBF NO JOGO CRUZEIRO E PALMEIRAS!,DETONOU A CBF! VEJA O QUE RIZEK E COMENTARISTAS FALARAM SOBRE A CBF NO JOGO CRUZEIRO E PALMEIRAS!,2024-12-02T22:00:05Z,17,UCuQD4iSR0VQWEuNpQQPTayA,PORTAL DO CRUZEIRO
yxKNUZhLMoA,📻 RÁDIO ESPORTES 📻| INFORMAÇÕES IMPORTANTES SOBRE O ATLÉTICO🚨 DEBATE | DEBATE ESQUENTOU 📢| SEQUÊNCIA,Atlético Mineiro / Rádio Itatiaia / TV GALO / Globo MG. .a . . #atletico #information #atleticomg #globoesporte #13ÉGALO ...,2024-12-02T16:59:36Z,17,UCHrNSX47hkkZbZMen0GjBEQ,AKI É GALO MG
o_W0Cxrhico,GLOBO ESPORTE DO PALMEIRAS | REVIRAVOLTA E PALMEIRAS PODE SER CAMPEÃO | DESFALQUES IMPORTANTE,GLOBO ESPORTE DO PALMEIRAS | REVIRAVOLTA E PALMEIRAS PODE SER CAMPEÃO | DESFALQUES IMPORTANTE ...,2024-12-03T16:36:51Z,17,UCXSvzoNxAaOZmNygFAe8abg,NOTICIAS DO MEU PALMEIRAS
UyuqNykcdHs,VEJA EM QUAIS CENÁRIOS O ATLÉTICO É REBAIXADO E EM QUAIS ELE SE CLASSIFICA PARA A SUL-AMERICANA,"Derrotado pelo Vasco nessa quarta-feira (4), por 2 a 0, em São Januário, o Atlético viu reduzir as suas chances de classificação ...",2024-12-05T16:30:07Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
5gSp92x97UM,"CORINTHIANS MIRA TRÊS REFORÇOS PARA 2025, E FALA-SE EM SERGIO RAMOS!, REVELA ANDRÉ HERNAN",André Hernan conta detalhes do planejamento do Corinthians para 2025 e as posições nas quais o clube pode contratar reforços ...,2024-12-04T14:54:57Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
wLB2ZMY-fuE,🚨GLOBO ESPORTE RJ! DEBORA TROUXE AS INFORMAÇÕES! BOTAFOGO VAI COM FORÇA MAXIMA PRA CIMA DO SÃO PAULO,"Agradecimento à Débora, do Globo Esporte Quero agradecer à Débora, apresentadora do Globo Esporte, por trazer informações ...",2024-12-06T16:59:48Z,17,UCed1eCXqLUITMxw3EIbdIBQ,Fogão em manchetes 
ycEN4I_zw18,"Carra, Micah, Sturridge and Keane DEBATE where Man City will finish in the table 📉😬",Subscribe to Sky Sports Premier League: https://bit.ly/SubscribeSkySportsPL ▻ Watch Sky Sports: https://bit.ly/BuySkySports ...,2024-12-01T18:32:43Z,17,UCNAf1k0yIjyGu3k9BwAg3lg,Sky Sports Premier League
AEzHUtG3Dtc,"CORINTHIANS VAI &#39;CRUZEIRAR&#39;? AUGUSTO MELO JÁ DEVERIA TER SAÍDO, DIZ RENATO MAURICIO PRADO","No UOL News Esporte, Renato Mauricio Prado detona situação financeira do Corinthians e vê tendência de piora com a ...",2024-12-03T13:11:00Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
xv2CnyGbdyE,🦊A ERA DINIZ NO CRUZEIRO ESTÁ PERTO DO FIM! JAECI TROUXE A INFORMAÇÃO!,A ERA DINIZ NO CRUZEIRO ESTÁ PERTO DO FIM! JAECI TROUXE A INFORMAÇÃO! Salve Nação! Saudações Celestes! Este é ...,2024-12-06T09:01:08Z,17,UCuQD4iSR0VQWEuNpQQPTayA,PORTAL DO CRUZEIRO
rCJl5wDHZXw,🦊RACHA ENTRE JOGADORES E DIRETORIA! VEJA A BOMBA QUE O RIZEK REVELOU DO VESTIÁRIO DO CRUZEIRO!,RACHA ENTRE JOGADORES E DIRETORIA! VEJA A BOMBA QUE O RIZEK REVELOU DO VESTIÁRIO DO CRUZEIRO!,2024-12-05T18:48:58Z,17,UCuQD4iSR0VQWEuNpQQPTayA,PORTAL DO CRUZEIRO
LiXfkNO3ia0,EDU PANZI FALA DOS DESFALQUES DO CRUZEIRO PARA O PRÓXIMO JOGO: &#39;SÃO PESADOS&#39;,"O Palmeiras venceu o Cruzeiro por 2 a 1 na noite desta quarta-feira (4), no Mineirão, em Belo Horizonte, pela 37ª rodada do ...",2024-12-05T03:40:00Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
NMV-cHnSISw,BRASILEIROS TÊM CHANCES NO SUPER MUNDIAL? CASAGRANDE EXPLICA POR QUE ACREDITA QUE SIM!,"No UOL News Esporte, Casagrande diz que os clubes brasileiros têm chance de ganhar o Super Mundial de Clubes em 2025 ...",2024-12-05T15:45:02Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
dVrR61qmxnc,"&#39;NUM PASSADO RECENTE, O ATLÉTICO ERA ELIMINADO PELO AFOGADOS E O CRUZEIRO BRIGAVA CONTRA A SÉRIE C&#39;","No programa Rádio Esportes, o comentarista Alexandre Simões fala sobre como funciona uma SAF e sobre como elas têm sido ...",2024-12-02T16:06:03Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
S5qlU_tjTi4,Gary Neville reacts as Liverpool beat Man City to go nine points clear 😤 | The Gary Neville Podcast,Subscribe to Sky Sports Premier League: https://bit.ly/SubscribeSkySportsPL ▻ Watch Sky Sports: https://bit.ly/BuySkySports On ...,2024-12-01T20:00:16Z,17,UCNAf1k0yIjyGu3k9BwAg3lg,Sky Sports Premier League
nP19hxXU-pk,SEGUNDA AGITADA NO VERDÃO! NICOLETTI TRAZ AS INFORMAÇÕES DO PALMEIRAS.,palmeiras #noticiadopalmeiras #abelferreira Seja bem vindo ao canal PORTAL DO PALMEIRAS! Inscreva-se agora em nosso ...,2024-12-02T15:53:00Z,17,UCWzujL9bCOGvGqeSPBsn9Pw,PORTAL DO PALMEIRAS
tz8_smlM3og,"BOMBA,NO FLAMENGO. GABI E CINCO TITULARES FORA AMANHÃ. F. LUIS ESTÁ QUEBRANDO A  CABEÇA .","GLOBO ESPORTE, REVIRAVOLTA NO FLAMENGO. GABI E CINCO TITULARES FORA, F.LUIS MONTA QUEBRA CABEÇA.",2024-12-03T17:00:40Z,17,UCWb0jl1QqoflkqW7drRKLaQ,REDAÇÃO FLA REACT 🔴⚫
cpjOyiotcgw,"SÃO PAULO FAZ MAIS DO MESMO E TORCEDOR ESTÁ DE SACO CHEIO, DISPARA VITÃO","Apesar da classificação para a fase de grupos da Copa Libertadores, o São Paulo parece estar na mesmice, afirmou Vitor ...",2024-12-01T22:44:10Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
dpwpmV2yeUg,SOBIS ANALISA MOVIMENTAÇÕES DE MERCADO DO INTER PARA 2025 #futebol #inter #janeladetransferencias,"INSCREVA-SE AGORA NO CANAL E NÃO PERCA NENHUM DETALHE DO 4D ESPORTES. Nas segundas-feiras as 20h, Mauri ...",2024-12-05T22:45:03Z,17,UC8RKo06iYs2ktKtSRVmxVkg,4D ESPORTES
b5fSBowiKXU,GLOBO ESPORTE DO PALMEIRAS | NOTICIA DE ÚLTIMA HORA | PALMEIRAS VAI JOGAR SEM TORCIDA | CRU X PALMEI,GLOBO ESPORTE DO PALMEIRAS | NOTICIA DE ÚLTIMA HORA | PALMEIRAS VAI JOGAR SEM TORCIDA | CRUZEIRO X ...,2024-12-02T16:52:22Z,17,UCXSvzoNxAaOZmNygFAe8abg,NOTICIAS DO MEU PALMEIRAS
X2g0LCyqWlE,🦊DEMISSÃO É PRA JÁ! JAECI E SAMUEL VENÂNCIO PERDERAM A PACIÊNCIA COM O DINIZ NO CRUZEIRO!,DEMISSÃO É PRA JÁ! JAECI E SAMUEL VENÂNCIO PERDERAM A PACIÊNCIA COM O DINIZ NO CRUZEIRO! Salve Nação!,2024-12-05T09:00:35Z,17,UCuQD4iSR0VQWEuNpQQPTayA,PORTAL DO CRUZEIRO
IcQGWuSCyuM,GABRIEL JESUS PODE VOLTAR AO PALMEIRAS? ATACANTE TEM PORTA ABERTA PARA DEIXAR O ARSENAL!,"No UOL News Esporte, Bruno Andrade explica que Gabriel Jesus tem a porta aberta para deixar o Arsenal e o Palmeiras pode ...",2024-12-03T12:55:03Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
dOxQILDC-G0,&quot;We play less under Slot&quot; 🤣 | Connected: Liverpool Special | Andy Robertson &amp; Trent Alexander-Arnold,"In the latest episode of the new fan interview series 'Connected', Liverpool super fan Nahyan heads to the training ground for an ...",2024-12-06T17:00:45Z,17,UC4i_9WvfPRTuRWEaWyfKuFw,TNT Sports
B5PmT66oKcY,SIMÕES FAZ ANÁLISE DE NÚMEROS SOBRE COMBINAÇÕES PARA CRUZEIRO NA ÚLTIMA RODADA,"O Palmeiras venceu o Cruzeiro por 2 a 1 na noite desta quarta-feira (4), no Mineirão, em Belo Horizonte, pela 37ª rodada do ...",2024-12-05T03:14:08Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
1dZiza3C_u0,Nicolas Jackson RANKS the world&#39;s BEST strikers! 💥,Subscribe to Sky Sports Premier League: https://bit.ly/SubscribeSkySportsPL ▻ Watch Sky Sports: https://bit.ly/BuySkySports ...,2024-12-06T18:00:00Z,17,UCNAf1k0yIjyGu3k9BwAg3lg,Sky Sports Premier League
MutUAiRc9Mk,"Com Salah DECISIVO, LIVERPOOL domina, vence o MANCHESTER CITY e aumenta a CRISE no rival","O Liverpool não deu chances para o Manchester City e venceu por 2 a 0, neste domingo (1° de dezembro), pela 13ª rodada da ...",2024-12-01T18:26:42Z,17,UCw5-xj3AKqEizC7MvHaIPqA,ESPN Brasil
rQmUi4sg8AI,🦊VEXAME HISTÓRICO DO ATLÉTICO! VEJA O DESEPERO DOS TORCEDORES E DA MÍDIA ATLETICANA!😁,VEXAME HISTÓRICO DO ATLÉTICO! VEJA O DESEPERO DOS TORCEDORES E DA MÍDIA ATLETICANA!   Salve Nação!,2024-12-01T00:20:12Z,17,UCuQD4iSR0VQWEuNpQQPTayA,PORTAL DO CRUZEIRO
xwF2fngyoWE,NOMES NA MESA: QUEM será o NOVO TREINADOR do GALO?,A turma do 98 FC falou sobre as opções que o Atlético tem para substituir Gabriel Milito no comando técnico do clube. O repórter ...,2024-12-05T17:09:24Z,17,UCAu0lp2CUcdtOYfAvOYpgYQ,98 Live Esportes
JFPbDpvKRGI,🚨GLOBO ESPORTE RJ! ALEX ESCOBAR TROUXE INFORMAÇÕES DE INTERNACIONAL E BOTAFOGO! E TUDO DO MUNDIAL,"Bem-vindo ao Botafogo Pulse, o canal dedicado aos apaixonados pelo Glorioso! Aqui você encontra as melhores análises de ...",2024-12-03T17:14:12Z,17,UCed1eCXqLUITMxw3EIbdIBQ,Fogão em manchetes 
csFtJGcq59c,"BELLINGHAM e MBAPPÉ MARCAM, e Real Madrid vence Getafe em LALIGA por 2 a 0 | Melhores Momentos","O Real Madrid venceu o Getafe neste domingo (01) por 2 a 0, no Santiago Bernabéu, pela 15ª rodada de LALIGA. Os gols da ...",2024-12-01T17:49:22Z,17,UCw5-xj3AKqEizC7MvHaIPqA,ESPN Brasil
lxSVxbK7ngQ,ARTUR JORGE ESTÁ NA MIRA DO ATLÉTICO PARA SER SUBSTITUIR O CARGO DE GABRIEL MILITO,"O Atlético tem mais um nome cotado para ser o técnico da equipe em 2025. Conforme apuração da Itatiaia, Artur Jorge, atual ...",2024-12-05T15:40:45Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
EFfdpqZORzE,MATÉRIAS DO SÁBADO SUB 11 E 13 DOMINGO SUB 15 E 17  30 E 01 NOVEMBRO E DEZEMBRO 2024,MELHORES MOMENTOS DO CAMPEONATO PORTELENSE DE BASE CATEGORIA MASCULINO. SUB 11 SUB 13 SUB 15 SUB ...,2024-12-03T18:57:54Z,17,UCmxYZikFdcQbcsW5pi0xVVg,Portel Esporte
CA_nrNlvNRo,GUESS THE FOOTBALLER with Conor Coady &amp; Patson Daka | Pick The Pro with Leicester City,Subscribe to Sky Sports Premier League: https://bit.ly/SubscribeSkySportsPL ▻ Watch Sky Sports: https://bit.ly/BuySkySports Five ...,2024-12-06T16:00:19Z,17,UCNAf1k0yIjyGu3k9BwAg3lg,Sky Sports Premier League
5gPZvv43jkI,The Maha Derby 2.0 belongs to U Mumba | HIGHLIGHTS | #ProKabaddiOnStar 2024,"A sensational performance by #UMumba! #AjitChouhan and #SunilKumar steal the show, leaving #PuneriPaltan searching for ...",2024-12-03T17:52:58Z,17,UCmqfX0S3x0I3uwLkPdpX03w,Star Sports
u3OT-_y_VFI,Papo de Esportes,"Baratella e Marcílio festejam a conquista da Liberta pelo Botafogo. Sato, via internet, dá pataco e parabeniza. Edson Wander se ...",2024-12-03T00:15:01Z,17,UC7shm8XttleSZAm5SOXXj3A,Conexão Itajubá
Q2G128J1gXs,DUDU E GABIGOL SE ENCAIXARIAM BEM NO CRUZEIRO?,"Em busca de reforços para a próxima temporada, o Cruzeiro tem negociações encaminhadas com o atacante Dudu, ...",2024-12-06T19:00:15Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
LwuPyy89SVY,Cruzeiro vai demitir Diniz? Lélio não crê em descontinuidade,"Barba Cabelo e Bigode é o programa que trata o esporte e outras coisinhas a mais com muito bom humor. Entrevistas, resenhas ...",2024-12-02T19:00:11Z,17,UC73p5mW8WiD-k0P9iD5WBJA,O TEMPO Sports
ACJQIO1wpIE,Dabang Delhi K.C. solid effort downs Tamil Thalaivas | HIGHLIGHTS | #ProKabaddiOnStar 2024,NaveenExpress powers through with a stellar Super 10 as #DabangDelhiKC extends their unbeaten streak in style! Watch ...,2024-12-01T17:17:06Z,17,UCmqfX0S3x0I3uwLkPdpX03w,Star Sports
EeFRw_z_Ov8,Os 10 Melhores RESORTS EM SP - IMPERDÍVEL!,"Escolher o melhor resort em SP não é tarefa fácil, e foi justamente por isso que nós selecionamos para você os melhores resorts ...",2024-12-01T13:00:14Z,19,UC5EYrhQS0IDX_VvUcMQo3Pg,Naturam Viagens
noeqSVV5Hqo,"MONTES CLAROS, A PRINCESA DO NORTE DE MINAS @melhorespasseiosdopedro #montesclaros #minasgerais #mg","MONTES CLAROS, THE PRINCESS OF THE NORTH OF MINAS Montes Claros é um município do norte do estado de Minas ...",2024-12-04T18:22:27Z,19,UCmyfkaZ8D3ASAW1pr5xN1uQ,Melhores passeios do Pedro
NeuWin0vA0E,"Um passeio incrível. Beira-mar norte Centro, Florianópolis - SC  #turismo  em duas rodas  #floripa","Um passeio incrível. Beira-mar norte Centro, Florianópolis - SC #turismo em duas rodas #floripa #pessoas Turismo em duas ...",2024-12-04T10:11:39Z,19,UCnoSCgWoqzwNt-ucvNQH56w,Turismo em duas rodas.
1ciHNxv8JAA,HORTOLÂNDIA SP | está no top 10 das cidades que mais crescem no Brasil,Locais visitados: Paróquia Nossa Senhora do Rosário e centro. Instagram: @Jorgetall.br Se deseja contratar a gravação de um ...,2024-12-01T07:00:02Z,19,UCSvqR0qipFPmqJ_J0xRs7Pw,Jorge Tall
Cx0b2uFCLnI,O QUE LEVAR NA MALA PARA UM CRUZEIRO? O que vestir? O que pode levar?,O QUE LEVAR NA MALA PARA UM CRUZEIRO? 🛳️ Vai embarcar em um cruzeiro e não sabe por onde começar a organizar ...,2024-12-03T21:00:08Z,19,UC20C59R9Eo2M6D9WJmBd97g,Passaporte na Mão
i3xb_CLIo2M,"Maragogi, O caribe Brasileiro. Passeio de Catamaram pelas praias e piscinas naturais de Maragogi.","Maragogi: Maragogi é um município da Microrregião do Litoral Norte Alagoano, na Mesorregião do Leste Alagoano, no estado de ...",2024-12-06T15:01:23Z,19,UCxIM9TfRZwW8eWXdTKPA6fg,Caveiras Urbanas MC
4jGcxOZEax8,O MELHOR DE PARIS I MUNDO MUYLOCO,"O MELHOR DE PARIS, Episódio 1 Fernando Muylaert está na capital francesa para desvendar a magia desse lugar. A cidade é ...",2024-12-02T20:00:02Z,19,UC1rUMw8FkE0QooSzAxZbxGA,Mundo Muyloco I MUNDO MUY LOCO
9eWbn01VJyI,🇧🇷 Caminhada Incrível na Praia da Barra da Tijuca 🌊 Rio de Janeiro,"Caminhando em uma das Praias mais famosas do Rio de Janeiro no Brasil, a Praia da Barra da Tijuca é o lugar preferido para ...",2024-12-01T20:22:12Z,19,UCU9Cjdni7aN9Na1ajTdV6uA,Walking Around 4K
0XLPMlEDxPo,TEM NEVE NO NATAL DO MAGIC KINGDOM ORLANDO? l 2024,Natal Disney - Natal Orlando - Natal Magic Kingdom Como é o Natal na Disney no Magic Kingdom? Mickey's Very Merry ...,2024-12-02T00:10:35Z,19,UCXzMeWaEXzwbIc4NsR2rZng,Orlando Diferente
vXtF1j_r8-I,NATAL LUZ DE CANELA 2024 - O MELHOR DE TODOS OS ANOS EM UM ESPETÁCULO DE CORES E LUZES SEM IGUAL,"Descubra o encanto do Natal Luz de Canela 2024! Em um dos maiores eventos natalinos do Brasil, mostramos as luzes ...",2024-12-06T23:00:49Z,19,UC8sdhQFVzS8TApYRPVOGpVA,Trip Rubio
ywRYagvklNY,NOTÍCIAS DA DISNEY E DOS PARQUES DE ORLANDO!,"Essas são todas as últimas novidades da Disney e da Universal! Teve anúncio de mudança polêmica, novidade boa pros ...",2024-12-01T14:45:07Z,19,UC6-voRzoGV5V30Q3x1vpqpA,VPD Play
aY_OSMWh4uY,"VOCÊS VISITAM A PEDRA FURADA, MAS FALTA A ENSEADA DA PRAIA - DO AMOR  - PARAÍBA","Fala galera! Estamos no litoral sul da Paraíba, cidade do Conde, distrito de Jacumã, hoje vamos conhecer uma praia diferente, ...",2024-12-01T14:30:00Z,19,UCHddnsQBL5YgJHKixMYQJgA,Tacio Adventures
zQT8jGacatk,Brussels in 5 Minutes,"We're going to take you on a quick tour showing you the highlights of Brussels, Belgium in the next five minutes.Brussels is one of ...",2024-12-06T16:24:05Z,19,UCvW8JzztV3k3W8tohjSNRlw,denniscallan
13a2glknD-U,O Natal invadiu Orlando: Festas mágicas nos parques e novidades imperdíveis!,"O Natal já chegou com tudo em Orlando! Descubra como essa época mágica transforma os parques, lojas e até a atmosfera da ...",2024-12-05T21:00:02Z,19,UC9SuSsZEPznZ8CIooMDQGOQ,MD1
RIshUgFX5CA,"Compras em Foz do Iguaçu no novo Mercado Público  Barrageiro, lazer, gastronomia e cultura","Visitei no novo Mercado Público do Barrageiro em Foz do Iguaçu, um novo atrativo para os turistas em moradores da triplice ...",2024-12-03T22:03:25Z,19,UC0wfeymwnt97q8MR3YZulYQ,Math Terê
Sy59rtfbopo,Maragogi BRISA EXCLUSIVE HOTEL na praia de Antunes em MARAGOGI - REVIEW ATUALIZADO ✅🤑,Link do resort:   https://www.booking.com/hotel/br/maragogi-brisa-resort.en.html?aid=2414312&no_rooms=1&group_adults=2,2024-12-02T21:54:03Z,19,UCD8Cwg1MFEG4ke05XxsPlyw,Dicas de Hotéis
Zd6VPnUryWA,Busch Gardens Tampa: Guia Completo + Halloween Howl-O-Scream 2024!,Busch Gardens Tampa: Guia Completo + Halloween Howl-O-Scream 2024! Se você está planejando uma viagem para a Flórida ...,2024-12-05T23:00:32Z,19,UCC7YkKaN59ZCNKIlgh4o2vg,Fui com Fusco | Viagem
oGCmLWdf_hQ,"🎄 Descubra a magia do Natal em Nice, uma das cidades mais charmosas da Riviera Francesa🎅| Tripsardou","Neste vídeo, vamos passear pelo Mercado de Natal de Nice, localizado na icônica Place Masséna, no coração da cidade.",2024-12-03T18:00:28Z,19,UCXx2gZ8PzSMLYVCE34mP-tg,TripSardou
RvD2hMydEg0,"ESPAÇO SCHENGEN EXPLICADO: veja PAÍSES MEMBROS, REGRAS e DICAS para sua VIAGEM pela Europa!","Planejando uma viagem para a Europa? Então você precisa entender tudo sobre o Espaço Schengen! Neste vídeo, explico ...",2024-12-01T14:15:01Z,19,UCtcE5ZRafuGx8xkqPX99Cdg,Imagina na Viagem
RfZoFvkvHJs,Dezembro na Ilha Grande. Como é?,Dezembro tem uma maré top por aqui. A agua comeca a esquentar e o mar fica flat mas as chuvas de verão estão chegando ...,2024-12-02T23:45:01Z,19,UCF3jMEPMYd17QgCo4zcYPZA,Ilha Grande
j5V6YRxoRMQ,"Increíblemente Hermosa FIESTA PARA LOS OJOS en BAKÚ, Azerbaiyán","Azerbaiyán, encrucijada entre Europa y Asia, es una tierra de contrastes fascinantes. Su capital, Bakú, es un reflejo de esta ...",2024-12-03T13:01:20Z,19,UCt1ULLGj0uw344gemIxaM1g,Gustavo
_KVefx1YMtI,Perú: 8 Increíbles Secretos Que Te Dejarán Sin Palabras 🌍✨,Perú: 8 Increíbles Secretos Que Te Dejarán Sin Palabras ✨ ¿Creías conocer todo sobre este fascinante país sudamericano?,2024-12-05T22:45:00Z,19,UCk-ZXj30VLJJlZYkbwzMXQw,Planeta Desatado
28TObxfhy20,"Para viajar com classe, fique no Marriott São Paulo Airport!",O Marriott São Paulo Airport é o primeiro hotel cinco estrelas próximo a um Aeroporto Internacional no Brasil. Inaugurado em ...,2024-12-05T11:35:15Z,19,UC0vNLXCnzXbnrPUXu8yZxrw,Hotelier News
P8WFMwYeBcQ,TRAVEL NEXT TALKS | Bruno Barbosa | Conheça a Revolução ENTUR no Turismo,"Bruno Barbosa contou no Travel Next Talks, como a ENTUR atua no mercado de turismo, auxiliando o agente de viagens com ...",2024-12-05T19:02:58Z,19,UCr5lpWDUc8xn9wXVQaoYUrg,Travel Next 
5ZvxOeFbekc,Passeando pelas ruas de Jacarepagua e Barra da Tijuca - RJ,"Olá, Sejam bem-vindos ao canal Olá Mundo! Explore os encantos de Jacarepaguá e Barra da Tijuca em um tour inesquecível ...",2024-12-04T13:53:17Z,19,UCwfNAf2J7-TV9w-9S6Uq3Iw,Olá Mundo!
JYdb5FIljJw,NATAL ILUMINADO - 2024 - O ACENDIMENTO DAS LUZES - ITAPECERICA - CENTRO OESTE MINEIRO,"O NATAL ILUMINADO DE ITAPECERICA - CENTRO OESTE MINEIRO, ESTÁ SE TORNANDO TRADICIONAL.",2024-12-02T20:23:38Z,19,UCpGVW8SA4sKxjuh0wrRVMIA,Bento Ramos Viagens e Eventos 
HPMld2D6PW0,Lisbon Wonderland - Christmas in Lisbon PORTUGAL,Wonderland Lisboa 2024 is set to be one of the most magical events of the holiday season in Portugal. Located in the heart of ...,2024-12-03T14:56:10Z,19,UC0_6NsrtcmkdcoKI_7WigXQ,Lisbon Walks
PY7gaI-mBGQ,The Biggest Christmas Fair in Lisbon PORTUGAL | Wonderland Lisbon 2024,Hello everyone and welcome to Lisbon! December has arrived and Lisbon has started to get the full Christmas spirit! Today let's ...,2024-12-01T17:49:00Z,19,UCp8xl3nH-VsgT2wnTToIpBA,Lisbon Walker
6vsMcaogMzw,🔥Argentinos recorren la CIUDAD más PELIGROSA de ECUADOR | GUAYAQUIL 🇪🇨,"Es Guayaquil tan peligrosa? Exploramos la ciudad más temida de Ecuador En este video, nos adentramos en Guayaquil, ...",2024-12-05T23:00:06Z,19,UC8FuP3IA5Xazh45lSeOm0WQ,Disfrutando el camino
awn9FRyaIv0,CACHAÇARIA ITAJOANA: Bate e volta diferente e fora do comum no Rio de Janeiro!,SEGURO VIAGEM: https://encurtador.com.br/F2mXC PASSAGENS AÉREAS: https://encurtador.com.br/vlH4s HOSPEDAGENS: ...,2024-12-03T20:55:17Z,19,UC_mKXPgoaNdJehHEqWO2QWQ,Achadinhos da Carioca
13ssvN3vOc8,Por que escolher a Bridge Mills Galway Language Centre? | Intercâmbio na Irlanda,"Descubra tudo sobre a Galway Language, uma das escolas de inglês mais incríveis da Irlanda! Neste vídeo, vamos te ...",2024-12-05T20:00:02Z,19,UCTBt3auUv33DtVpyErE3Wiw,Trip Intercâmbios
DiaixGq7yBI,"🟡 Las Vegas | December 2024 Events! Holidays, New Restaurants, Shows, Openings &amp; Closings! #NuYawk",Hello Nu Yawkers! Where did the year go? Join me as we explore all of the events coming and going here in Las Vegas during ...,2024-12-03T00:00:08Z,19,UCTs0UjvWeIeU3CUfZQU0gaw,Nu Yawk
OyORBPd7EE0,🇺🇸 Maravillas de Alaska 🇺🇸 Lugares Más Asombrosos de Alaska 🇺🇸 Video de Viaje 2025,"Maravillas de Alaska | Los Lugares Más Asombrosos de Alaska | Video de Viaje Suscríbete al canal aquí, es gratis.",2024-12-02T13:00:34Z,19,UCIzwNxEWUo9HPmRYrB34e1A,Travel Universo - Top Sights to Visit in the World
cf1GqSXxDYs,TURISTAS fazem lindo PASSEIO em um trem HISTÓRICO em Santa Catarina,"Explore o Interior de Corupá com a Maria Fumaça Acompanhe comigo pelas ruas do interior de Corupá, em Santa Catarina, ...",2024-12-01T15:00:46Z,19,UCQq-tbfHBh8INgV8ZT1yQqw,Estação Hansa
jbBZjkj4Tz4,Is HYDE PARK WINTER WONDERLAND Worth It? London VLOG 2024,"Experience the magic of HYDE PARK WINTER WONDERLAND in this vlog, featuring thrilling rides, roller coasters, price details, ...",2024-12-06T18:04:02Z,19,UC6az2eauYmJ35NojKQp7EKA,Alp Galip Travels
4Bl-_E_sJWY,1204   Feira colecionismo e antiguidades de Itu SP - ADA0652,Feira de antiguidades e colecionismo de Itu SP é um vídeo que mostra o evento que ocorre uma vez por mês na nossa cidade e ...,2024-12-04T21:04:15Z,19,UC3eYC5zyqjaPn04DbtNR4mA,AVENTUREIROS DE AMOR
V6KtFmAOdZU,Como acumular milhas aéreas: descubra as opções!,Entenda o que são milhas aéreas e como acumulá-las para garantir sua próxima viagem! Saiba como acumular com as ...,2024-12-04T16:38:04Z,19,UCc-4Mx42q6U08qNB71WlGmw,Real Seguro Viagem
m6IjUcfrrqw,🇵🇭 Samal Island: Is Kaputian the Best Beach in the Philippines?!,"Vlog Philippines - SUBSCRIBE Did Kaputian Beach really sponsor me for $100000? Well… not exactly, Of course not ...",2024-12-06T10:00:48Z,19,UC7NqldQipnsf7ZUOZzrL0Eg,"🇵🇭 Vlog Philippines: Island Life, Food & Culture"
478eAouI5wo,ILUMINAÇÃO DA ÁRVORE DE NATAL / CIDADE NO CLIMA DE NATAL,Neste vídeo estamos mostrando a Praia do Boqueirão onde foi acessa a arvore de natal gigante em frente a orla da praia.,2024-12-06T13:48:04Z,19,UCDdAGYldeHqJJlznt-zn88w,Meu Litoral é TOP
tB_BBojhHqs,ENSAIO DA QUEIMA DE FOGOS EM BC,"""O clima de festa já tomou conta de Balneário Camboriú! Neste vídeo, você vai acompanhar de perto o ensaio oficial da **queima ...",2024-12-02T22:30:06Z,19,UC1LB5WbvGlgxZ10-eFU_zgg,CANAL BC
arWZzv4p9l8,MOTO - NOTICIAS - novidades sobre o mundo Motociclista,"Nova Rubrica no Canal - Moto Noticias , que pretende informar sobre as novidades e noticias relevantes no panorama ...",2024-12-05T18:18:39Z,19,UC9H8Uk8y3CNGHkmx-JF7LPg,O Moto Viajante 
